reviewId,userName,userImage,content,rating,thumbsUpCount,en_content,Funtionality,User Experience,Performance,Customer Support,Subscription,Feature Request
22c13788-eef3-47c9-a8e2-6f0d620d616e,Bernhard Rieger,https://play-lh.googleusercontent.com/a/AItbvmmjrbkQwzSOObMyVEjCxreG-LJ5POdliM4tDS1v=mo,"Diese Uhr hat viele Einstellmöglichkeiten, sodass sie sehr individuell eingestellt werden kann. Die Kombination rote Schrift auf schwarzem Grund ist nachts sehr angenehm. Diese App kann ich sehr empfehlen.",5,15,This watch has many setting options so that it can be set very individually. The combination of red writing on a black background is very pleasant at night. I can highly recommend this app.,1,1,0,0,0,0
cf244e8e-fe7f-41a4-9764-a2533d9db2c6,Nipan vivo,https://play-lh.googleusercontent.com/a-/AFdZucr5UBzrKrcd1IZSI1pHMxwNABYYlLBPZRlH6_L4rw,mantap sesuae apa yang saya harapkan,5,0,great as what i expected,,,,,,
88c737ac-8a51-4bf9-b9cd-f4dff9b286fb,Gerd Winkler,https://play-lh.googleusercontent.com/a/AItbvmkMw6q8UAgjy-DWiC9E1_EWnZmLj8BSb3GLn6DP=mo,Te opzichtig,1,0,too flashy,0,1,0,0,0,0
940d344d-4b93-4e5f-9318-66e01b107523,jarbas Assis,https://play-lh.googleusercontent.com/a/AItbvmlMB6BOQXfZYSCZXZvrRhFpdkLIUt39ddICb-oP=mo,Tudo ok parabens boa tardes,5,0,All ok congratulations good afternoon,,,,,,
d73dc40d-4b9a-41aa-819f-38393ea08ff4,Rocky Rocky,https://play-lh.googleusercontent.com/a/AItbvmkBe9fnPlZibvC4AGb4h_n1XSJiu2SIxQzRUw9r=mo,ساعت وضیعت قفل صحفه پولی هست و امکان خرید هم برای ایران رد دسترس نیست,1,1,The status of the screen lock is paid and the possibility of buying is not available for Iran,0,0,0,0,1,0
fa1d041a-76b5-45bc-b2dc-66a86ed814e5,Fábio Campos,https://play-lh.googleusercontent.com/a-/AFdZucq5CRHmMaiCmMkLgDjp7BzzqFUmjI144nlI226H1A,Excelente aplicativo.,5,0,Excellent app.,,,,,,
1638f9f1-a3c1-4517-812a-2d88da4ef36f,Türkiye Atatürkün mirası,https://play-lh.googleusercontent.com/a-/AFdZucql6c4Cmm0biuUEsFsvbWH4NQXJANgfyHnBOzkc,Beğenmedim çünki arka planda kalmıyor. Be alala,5,0,I don't like it because it doesn't stay in the background. take it easy,0,0,0,0,0,1
3a525df0-5e21-4e3d-851c-a7ef0bc7efab,Hamid Shukkar,https://play-lh.googleusercontent.com/a/AItbvmmWhGsxPO_l__GkUrK4-hhCJdq75Ng1nVjp9811=mo,ممتازة,5,0,Excellent,,,,,,
907ca0d7-1926-4e70-93da-4525fca2019f,عمارخالد الصقر,https://play-lh.googleusercontent.com/a/AItbvmlhmA_HcrdNEUQvkXCWgoJB_RMJ1644EF-g_ePr=mo,ممتاز,5,0,Prominent,,,,,,
66671913-ad59-4dd0-9946-d69adda23466,Cedarri Norma,https://play-lh.googleusercontent.com/a-/AFdZucqY6Kvg6T91MHOgyMJxg5eLpaTy3ZpMj-mL7Uc7M8I,"No sé puede,poner en pantalla de inicio",2,0,I don't know can put on home screen,0,0,0,1,0,1
bab8fd6c-6501-4a64-89c7-7d749e07ad5b,Brindlekin Tales,https://play-lh.googleusercontent.com/a-/AFdZucrgwlibBxhY-vDKReCzgd7Ifo1Jy-yv97WreK5_Ig,Elegant.,5,0,Elegant.,,,,,,
c1a213ba-f6dd-4d28-a3f9-3c05b55b0852,Victor Shelest,https://play-lh.googleusercontent.com/a/AItbvmnvlLYhwljC5HPnacASRhV3dXT51pkK_KVkdzyk=mo,Очень хорошее приложения мне нравится молодцы разработчики большое спасибо,5,0,Very good app I like well done developers thank you very much,,,,,,
2c4d7313-29db-45c6-aba8-a52d28f5a621,سید حسین شاهمیر,https://play-lh.googleusercontent.com/a/AItbvmnJ0_rCARkda9NnQI2SEwD1Q9eQhAfrHcFvEytJ=mo,عالی 👍👍👍👍👍🤩🤩,5,0,Excellent 👍👍👍👍👍👍👍👍👍,,,,,,
28d07c96-4187-46a7-bcab-c399c9bd3b29,Kwenza Donald,https://play-lh.googleusercontent.com/a/AItbvmnMgBDK5s5o3jQloKmAKaV9G4mFgvUGYIIfk8nV=mo,Samsung,5,0,Samsung,,,,,,
cde8fb22-eb88-43e4-b699-8b335ec682aa,Gilson Ricardo Rodrigues,https://play-lh.googleusercontent.com/a-/AFdZucrEqTlae9NGYk3hJq9lwvtIrFCy10Id65hMwsMs5A,App muito top !!!,5,0,Very top app!!!,,,,,,
f2f5a70b-0723-495f-81d7-dfc74104339a,Marcio Silvestre,https://play-lh.googleusercontent.com/a-/AFdZuco87L2c7Wx9yPE8A_0SJnMEkj2zdW_iJyfxDT4u6A,"Muito funcional, e prático, excelente",5,0,"Very functional, and practical, excellent",,,,,,
f58ddb66-29b0-4f11-b758-5fb92bf815da,Intendencia Claros Village,https://play-lh.googleusercontent.com/a-/AFdZucrSO415tkb-atONwGLPPb5f79uKLMMb3J2vgvRavQ,Buenisima,5,0,great,,,,,,
8495fe8d-5940-4c89-8972-13c073163d30,CHALOUM CHICHEPORTICHE,https://play-lh.googleusercontent.com/a-/AFdZucoeS1leeDZybuHZX2SAwYSdj9-IwX2wNNryz1QHVA,APPLICATION TRÈS BIEN,5,0,APP VERY GOOD,,,,,,
32f0eb25-0c60-4a88-a1fd-e88cc9df8062,Sha Zry,https://play-lh.googleusercontent.com/a/AItbvmk5NJZVTwEGMKCWEPKUtQixGnr53F4HkfC58Tv4=mo,Terbaik,5,0,The best,,,,,,
50135491-d97b-4455-846b-3730db108b1a,Muhd Aziz,https://play-lh.googleusercontent.com/a/AItbvmnDi9o18cdsa9sBZGi8R4iaX3XV7z6XRKiEiWnS=mo,Simple to use.,5,0,Simple to use.,,,,,,
556d4795-8808-47a4-8d4b-9b461316a788,Jose Torres,https://play-lh.googleusercontent.com/a-/AFdZucpbB1f_kY3O4H5ecv8Mbla31Ek1kW9ipqcR4gFu5Q,Me parece muy bien.,5,0,That seems very good to me.,,,,,,
77aecc87-8d44-4bbe-a760-e2326e22bce2,Alfonso Jaime Martínez Cañada,https://play-lh.googleusercontent.com/a-/AFdZuco0xE2QH1WZCE0rQ3e0UasG47RuFs-d90QNK2x3cA,Extraordinario reloj se comprende muy bien y fail de manejar. Hay probarlo más tiempo,4,0,Extraordinary watch is very well understood and fails to handle. You have to try it longer,,,,,,
f3cfafef-c34b-49fd-973b-189dceabd291,Gilberto ramos saraiva Saraiva,https://play-lh.googleusercontent.com/a-/AFdZucpN41_8vltn2T7L61DWnKJ04xZaVi8xn_v5K7zG,Muito preciso Gostei,5,0,very accurate I liked it,0,0,1,0,0,0
2bf74d2e-f066-48f2-93e0-a8d2cd3acf62,May Endriga Valoria,https://play-lh.googleusercontent.com/a-/AFdZucpV3LUvUksVmD_3EXg4cyFqJRB1iZDuFIq7zEP7,Love it!!!!!,5,0,Love it!!!!!,,,,,,
66440977-023c-4e64-9630-4dbfbc287f39,Fortunato Gomes gomes,https://play-lh.googleusercontent.com/a/AItbvmlvX2lfh2Lh4zIyd-0FaBySRsHx1Y1H4p95AwfN=mo,Lindo rreloj,5,0,cute watch,,,,,,
b2ece1c9-2770-42b8-944c-9c2a167cd8a7,Gigi Leon,https://play-lh.googleusercontent.com/a/AItbvmmnUI2mT-Ro4F3U2sApzixsthQRPY0D4hZNebF0=mo,Me encanta...están muy bien los números. Excelente..!!,5,0,I love it... the numbers are very good. Excellent..!!,1,1,0,0,0,0
a484cf31-55b7-41b7-8fa5-06de9cc363e1,Peter van der Staal,https://play-lh.googleusercontent.com/a/AItbvmkOgSMdwSPzIO9AALeP819Xgh0o3oAlvpFwfN1c=mo,Doet goed wat hij moet,5,0,Does what it should,0,0,1,0,0,0
d7d865d2-143b-4644-8fb8-4e99a1b678e4,Dũng Huỳnh,https://play-lh.googleusercontent.com/a-/AFdZucqpotGL2j6IF22W0DVbt9LGWJOyrkVk5t3wwjNQ_g,Good app. Thanks.,5,0,Good app. Thanks.,,,,,,
0fae17f4-c36e-4cb0-b829-edb99aaa3d4e,Ruggero Vettorello,https://play-lh.googleusercontent.com/a/AItbvmmsbaYrEXOab_jLEVVpFPIUPT4YbHRS7-XpEPao=mo,"Meravigliosa applicazione, semplice ma completa.",5,0,"Wonderful application, simple but complete.",1,1,0,0,0,0
d37ffeaa-fa98-4ac9-8595-86856f12c69f,Hambar Wisnu Setiyoko,https://play-lh.googleusercontent.com/a/AItbvml7USQRxNG0yw1WAAYoiUYymEiJFLlT9w4mxS8E=mo,Ok,5,0,Ok,,,,,,
36715f5f-d55a-48f5-966f-7e1a907f0b78,Valentin XIII,https://play-lh.googleusercontent.com/a-/AFdZucqWs3VN2s5jc0TXH92VO8RVbiT5U3eL-Y0Hw3yfVw,Excelente,5,0,Great,,,,,,
58ae3ae3-d631-4d09-ba62-cfe7ba1a5405,Luan Dylmishi,https://play-lh.googleusercontent.com/a-/AFdZucoauZiTSQAeFHEgSP366SBaFN2pOUDl66in0eQTWQ,Okej,5,0,Okay,,,,,,
ebcf3b5f-56c1-42bc-a2ed-caa322a0d6f9,Eliseo Cano,https://play-lh.googleusercontent.com/a/AItbvmnf1_jZTbrR9JtKg-uQcZ_bhEQdKlJrY7zA25CY=mo,Ok,5,0,Ok,,,,,,
9adc704a-cb3c-46bf-a7ca-074d09181c3f,Александр Батяев,https://play-lh.googleusercontent.com/a/AItbvmm6NLKgA4ZudbGVSUKgwUH4-OWXWOGawp0a2rPC=mo,"Хорошие часы, хорошо бы шрифты можно было бы добавлять.",5,0,"Good watch, it would be nice if fonts could be added.",0,0,0,0,0,1
da64b067-303a-415f-a848-79ca27ff7499,justino Patricio Ruiz,https://play-lh.googleusercontent.com/a-/AFdZucpqy2wdEbETW-Gq7Hm1drTz-yDkgbh1Lx2scKyrzg,"Me encanta este reloj, lo recomiendo",5,0,"I love this watch, I recommend it",,,,,,
9df45393-372b-4b51-b422-fd56783e1780,juan Perdomo,https://play-lh.googleusercontent.com/a-/AFdZucoah6YefEO-UchXhJR7jqx5PtEY8-QeUKZPRpKr,Excelente y la combinación de colores hace mejor su estilo unico,5,0,Excellent and the color combination makes your unique style better,1,1,0,0,0,0
79283643-498d-454c-92d8-5b935b5d0322,Jacek Kranc,https://play-lh.googleusercontent.com/a/AItbvmm--RS4whI9sN4nrLjkdeb1gfRicuD8Hzo-uHN3=mo,Super,5,0,Super,,,,,,
b78fd77a-0628-4bca-aa4f-151e2725d92f,Mümtaz Günşar,https://play-lh.googleusercontent.com/a/AItbvml123SLmw5Nqr-C6FKUP5Rl_W31R12Z1qj01TEd=mo,Derecede olsa daha güzel olur,5,0,It would be better if it was in degree,,,,,,
24e90add-3694-47a7-9da6-4a6eb7f3dbfb,Lee ji Eun Fan,https://play-lh.googleusercontent.com/a-/AFdZucpmtaW-noy7doBBh1U6dwSJ5Ah2-JzFIPiX8wx7_g,Very useful for my desk 😉,5,0,Very useful for my desk 😉,1,0,0,0,0,0
c82a462f-a751-4e25-87a0-64884a41306b,Scorpio Singh,https://play-lh.googleusercontent.com/a/AItbvmlD4G5aqpwccqhgDLDGv_zXAauEnm5fIxYi81NK=mo,iPS DiGViJAY KUMAR SiNGH. - CiSF COMMANDANT FORCE 👮. - iNDERA GANDARi iNTERNATiOiAiL. - AiRPORT DEST. - NEWDELHi NEWDELHi DELHi 🚨 🚨 👮,5,0,iPS DiGViJAY KUMAR SiNGH. - CiSF COMMANDANT FORCE 👮. - iNDERA GANDARi iNTERNATiOiAiL. - AiRPORT DEST. - NEWDELHi NEWDELHi DELHi 🚨 🚨 👮,,,,,,
cf122c16-d808-47fe-9d7d-9394862b2055,sf042225@gmail.com @gmail.,https://play-lh.googleusercontent.com/a-/AFdZucr3Fj0jtV_htXuzOla1VWxa4g2TNKyMrZYFtiWPhQ,Jigghiohuio,5,0,J IgG and IO back to O,,,,,,
6aef6ae3-63f0-4c18-be57-db472852bcf9,César Pérez,https://play-lh.googleusercontent.com/a/AItbvmm6t8ZNQm8Z2IvzoElrvdQD2i3fok4tL71YCZQ4=mo,"Excelente la combinación de colores y las opciones de función. Muy práctica, sin vueltas raras y escasos comerciales. Absolutamente recomendable... Merecen 5 estrellas, noo dejen caer esta aplicación...",5,1,"Excellent color combination and function options. Very practical, without rare twists and few commercials. Absolutely recommended... They deserve 5 stars, don't let this app fall...",1,1,0,0,0,0
6518b569-f5fe-4d76-9a79-21dfb0907deb,süleyman sentürk,https://play-lh.googleusercontent.com/a/AItbvmm_t68FmOTgK5_6_IBNlPtnSBiIuBITn9Q1cSHU=mo,Mükemmel,5,0,Perfect,,,,,,
e2758758-cee7-4328-b7e9-a6a2598f8cf0,Александр Марков,https://play-lh.googleusercontent.com/a-/AFdZucq6oUzswonBNlZEmdF1RFryHAGUHvgHlX5OWVJf,"Классное приложение часы, жизнь как время, и для отдыха , и для сна, и работы.",5,0,"A cool clock application, life is like time, and for rest, and for sleep, and work.",,,,,,
6b023394-b546-4e01-b10f-849e959e1333,Silvio Blandón Valencia,https://play-lh.googleusercontent.com/a/AItbvmlSjyPMEKdh7q2KqoyP908yu53fhvJ2wENt96Xr=mo,Muy buena,5,0,Very good,,,,,,
55ab0c6e-6c19-4bc3-985d-5f855d160107,Gonzalo Perez Arenas,https://play-lh.googleusercontent.com/a-/AFdZucq82FoB6uNbpTdtlo9bRkZbOaIIZ2YFxMrIcskk-Q,Buena,5,0,Buena,,,,,,
f4815116-f802-40d3-9950-d5162772a425,JUAN MANUEL COLIN,https://play-lh.googleusercontent.com/a-/AFdZucodA2CcXLyKtn4m1mFcXR6O1OQJ7lC-gQOZcYTe,EXCELENTE APP MUY BUENA Y CUMPLE CON LAS FUNCIONES QUÉ OFRECE LA RECOMIENDO MUY AMPLIAMENTE,5,0,EXCELLENT APP VERY GOOD AND COMPLIES WITH THE FUNCTIONS IT OFFERS I HIGHLY RECOMMEND IT,1,0,0,0,0,0
7885a4e4-ea1c-4c85-9263-18ecb6f4d9a5,chovi cornejo,https://play-lh.googleusercontent.com/a-/AFdZucqsJcaaVakKiyyeRnhqG0U0k7mb1swSDBpDZx84shM,Bello.....muy bonito y lo que quiero,5,0,Beautiful.....very beautiful and what I want,0,1,0,0,0,0
bafa31b3-d8b6-4539-abcb-4c5b8d502023,Maria lucia Murillo,https://play-lh.googleusercontent.com/a-/AFdZucp2BKW7PoCc1C3YoxXTBaVMXCMmSOptMWo96p7RUg,Buen provecho un Reloj de pantalla principal de fondo Android ✅,5,0,Bon Appetit an Android Background Home Screen Clock ✅,,,,,,
e0d08841-df59-4a23-ad7d-808fee7d3e09,Ruby Evans,https://play-lh.googleusercontent.com/a/AItbvmkoi_WAdppBMkN7Au9I7_3nM0BqRy-l6_oj7EIB=mo,Quiet like it. Clean design and really nice to display on phone.,5,0,Quiet like it. Clean design and really nice to display on phone.,0,1,0,0,0,0
09fe2c95-5c9d-4aff-90fd-d684399299e3,Johan Schuiten,https://play-lh.googleusercontent.com/a-/AFdZucpA89MPX8rp7tHwwmUyFH7kI8BvhtOLZReVZpfdJw,Moet er nog ervaring mee opdoen,3,0,Still need to gain experience,,,,,,
afe677b6-5ba8-4702-a61b-3c3e59d4eea3,Luciano Ferreira,https://play-lh.googleusercontent.com/a/AItbvmlYAfe6_ZREb3b-KTMFgRyP_mlftRq1Ox9uhbcz=mo,Ótimo App de relógio digital,5,0,Great digital clock app,1,0,0,0,0,0
b4ec222a-42eb-42e7-a50d-66409e76d72b,Super Gmart Minimarket,https://play-lh.googleusercontent.com/a/AItbvmnP73Jrfssz0_f5pcjqbT0JSmLBAszLEIF7xdWg=mo,Best,5,0,Best,,,,,,
3bcceda9-8270-4613-80f3-d7357e4f5197,celestino hernandez,https://play-lh.googleusercontent.com/a/AItbvmkOTUEFSobQ9OwEkQ_3oOU9pBsK_TokZKzSeJgZ=mo,muy buena,5,0,very good,,,,,,
2f6226e4-c472-44c6-889a-26ed67d5ebaf,luis di guillermo,https://play-lh.googleusercontent.com/a-/AFdZucqMwIKHnr4wOK5Bp3X-DesNLpCu4wpReRB1Bhfn,Bueno,4,0,Bueno,,,,,,
56af95e2-a6c1-44af-a4f3-cb2d3e9fe648,Arley Piragauta Gutierrez,https://play-lh.googleusercontent.com/a/AItbvmmDkchvyvTPgitp-9JSBrohWDYY81PfrIV6WbE=mo,Me parece genial...me gusta mucho ..colores vivos muy buenos.... gracias,5,0,I think it's great ... I like it a lot ... very good vivid colors ... thank you,1,1,0,0,0,0
ca931bf9-7665-44fa-bdf2-574d862b0695,Susana Salazar,https://play-lh.googleusercontent.com/a-/AFdZucqXv4Ni9M7QA_kkVBJO1i4uaeYqwqEu9y6K2EdY,Me sirve mucho Ya no necesito mis lentes en la noche para ver la hora,5,0,It helps me a lot I no longer need my glasses at night to see the time,0,1,0,0,0,0
5ad45d2e-a726-460b-ad6c-086d38df4e4d,Taymor Salip,https://play-lh.googleusercontent.com/a/AItbvmkDPNqmgu7EKrBzw5Lrtg9JZTs1vpW3iqCRkn1Q=mo,ممتازه,5,0,Excellent,,,,,,
e98f8bbc-0397-48df-8e75-5e8600ca704a,Vijay Deshmukh,https://play-lh.googleusercontent.com/a-/AFdZucpIZx7CmFcHmCe4COCPcxnwL4hHBjCS8ukRds-ZWg,Good,3,0,Good,,,,,,
d3a9be0c-d1e5-48dd-9490-6e2c536a45e1,ismail touijer,https://play-lh.googleusercontent.com/a/AItbvmn_bh7HWP2e8WwEr6EwpnEjI1wFx1MpJwXRTw7m=mo,très bonne,5,0,very good,,,,,,
5b42b129-cebc-4e33-b946-5cb5dfd255de,Eduard Grushko,https://play-lh.googleusercontent.com/a-/AFdZucp3diXR8wMstDzjUys0Rv9Gf73-gD-dWCNGGxXt7g,excellent,5,0,excellent,,,,,,
7467c299-f707-4458-a8f2-9a607c6937ec,Serena Denmark,https://play-lh.googleusercontent.com/a-/AFdZucpd2CgSi4sMgVkYAr6sMdyhrfuR2RKPdmmO5-7a,Love that you can customize the color and dim brightness for night mode. Shows alarm settings from other apps. All round awesomeness,5,3,Love that you can customize the color and dim brightness for night mode. Shows alarm settings from other apps. All round awesomeness,1,0,0,0,0,0
d1fbbd99-07cd-4103-a8c2-ef2e7573d446,Леонид Куприянов,https://play-lh.googleusercontent.com/a/AItbvmmOUQxMe9hFT4Z1g_i9OxZ2qaI1tV3NIob2hAL0=mo,скачивайте,5,0,download,,,,,,
20c6c678-cd50-4299-9fc9-ad8b3276aad9,Ramiro Pastran,https://play-lh.googleusercontent.com/a/AItbvmkooLmQyXI7KKi1wLQkPpaWg3bikx4-yVNNiUJW=mo,"Buena,cambiar tono De mensajes",5,0,"Good, change message tone",0,0,0,0,0,1
5c09b267-5474-49de-bd04-8c8e65e58501,Cesar Medalla Trejo,https://play-lh.googleusercontent.com/a/AItbvml8Oys5dn0_kYI12e_5nYp-nQQeGHrBMXc3ERgJ=mo,Esta pule,4,0,this polishes,,,,,,
874d1c64-9619-444d-a231-2378afd4c881,Toryali Nasari,https://play-lh.googleusercontent.com/a/AItbvmnhmjAlLymF_EENnDd0OhGnSuj9ethYvU09e6x5=mo,عالی,5,0,Excellent,,,,,,
86fa0694-37d1-4db6-a9b3-e6b0bafb230a,ETHEL AMARAL,https://play-lh.googleusercontent.com/a/AItbvmlTw-qZ2-pWyEDSFszU1981Uj76_5h9GS7ZcY5W=mo,Muito bom,5,0,Very good,,,,,,
9d78a5af-61dc-4322-8fc3-2ed4f511452a,Лариса Дулова,https://play-lh.googleusercontent.com/a/AItbvmlZiCDq0-LN07vdlCeFPlhYGMPFyKrPGrXST-79=mo,Отлтчное приложение,5,0,Great app,,,,,,
31044839-3869-47a1-bb05-e8a756df27c9,Isaac Mor,https://play-lh.googleusercontent.com/a-/AFdZucpq16D8pWm8E7eDKRwdqhcG0Z7xyea0s7iaI1oWxaI,מצויין,1,0,excellent,,,,,,
ff625bc8-1399-4b73-a475-abb737233b47,نصیر عزیزی,https://play-lh.googleusercontent.com/a/AItbvmk1oJ_6357kxXCsIDzFsvLaR11Pcxn_BV1p9YCY=mo,سلام آنچه میخواستم در این برنامه پرشور شما یافتم هم دلپسند است وهم آموزنده ارزنده تر ا همه ساعت زنده است زنده بادا بر فن آ وران .💓💓💓💓💓,5,1,"Hello, I found what I wanted in this passionate program of yours. It is both pleasant and informative. It is more valuable. It is live every hour. Long live the technologists. 💓💓💓💓💓",1,1,0,0,0,0
228d2685-97a5-40ed-933d-fed70629bd05,Jose Milton Silva,https://play-lh.googleusercontent.com/a-/AFdZucqXUF-_HdRJjY9euNJAebT7JYADebZz129kNIe6,Gostei muito ficou showw!!,5,0,I really enjoyed the show!!,,,,,,
727ef2ae-f162-4737-acf4-6164bc572a81,Hùng Nguyễnvăn hùng,https://play-lh.googleusercontent.com/a/AItbvmkENxJAM3PVIq99nTjri7tUsGbWEALoOd2Mw6-2=mo,nguyễn văn hùng,5,1,Nguyen Van Hung,,,,,,
0718bddb-7451-443c-a2af-7cff9641df4b,Carlos Marrinez,https://play-lh.googleusercontent.com/a/AItbvmniweujhzsZsK4-Ru5WsuYhFQ5USBgpCnibndm_=mo,Excelente trabajo,5,0,Excellent work,,,,,,
98a28fb7-e368-434e-a9d7-5f0651724c73,Nicolas Santana,https://play-lh.googleusercontent.com/a-/AFdZucoHOVph5PV5SHOjgdVzxkCwbnOYnZri2nQVppneSw,"Gracias, exelente ,muy relevante la presencia",5,0,"Thank you, excellent, very relevant presence",,,,,,
5040f88e-a69e-4218-a416-e083ed1c94f0,John Cruz,https://play-lh.googleusercontent.com/a/AItbvmlsdCQ1A2tdjt3klNZsxAlET7ZVIXaInpzTbJKN=mo,Works great for me,5,0,Works great for me,0,0,1,0,0,0
85426eac-ffaf-4df5-a651-79afec182ac2,יאיר אייזנקוט,https://play-lh.googleusercontent.com/a/AItbvmmOfQK2RLJCz5G_nyXQYDsB3bo9djFCxRQh9AV9=mo,צלח⁶,4,0,plate⁶,,,,,,
361ae804-0bf3-40f8-9375-30c1c71569bd,Chandu Patel,https://play-lh.googleusercontent.com/a-/AFdZucryOazCI553BelEXArEbDXBhBlywsjlX7kDQpMzvg,This Huge digital clock is one of the best digital night clock ever i have seen.Really really very nice app.i am always searching of this type of digital night clock.now I got it.so thank you so much boss.,5,0,This Huge digital clock is one of the best digital night clock ever i have seen.Really really very nice app.i am always searching of this type of digital night clock.now I got it.so thank you so much boss.,1,0,0,0,0,0
25c378b1-53d2-4694-a38a-33100b21368c,kenan ÖZKAN SES SANATÇISI,https://play-lh.googleusercontent.com/a-/AFdZucox7A1l6XstqarlBgXeZVBwkaM0T8Lg0dctWgMY2A,Gayet güzel bir program teşekkürler,5,0,very nice program thanks,1,0,0,0,0,0
e60030ab-2ee2-4eb4-aa3e-698cfde5d3a7,Septina Fitriani,https://play-lh.googleusercontent.com/a/AItbvmmPbKtoEwrblr27reczJT0-l7cL4NcWWA1mkj58=mo,Ok banget,5,0,Very ok,,,,,,
c8a13cc1-fcfc-4c2c-a95b-6a3fd6437ff3,Nelu Belu,https://play-lh.googleusercontent.com/a-/AFdZucrIg9rhEQNpUuPYxC9mZZ5_lVWbe8pzltuOOiSlww,Superbă!,5,0,Superb!,,,,,,
8ba4096a-9902-4a3f-b9f1-7628266a5557,丸山勝男,https://play-lh.googleusercontent.com/a-/AFdZucoQVe_xKzZP__Pkk2Yf245D593wsH9R77t4LR5q,良いよ❗,5,0,It's good❗,,,,,,
e0ac6149-8646-44b5-8d06-468c0effd285,Know if Kay,https://play-lh.googleusercontent.com/a/AItbvmmrXAX8ng5vfOkRcfdA3lwkXljkr0Kx7rfdO9ur=mo,отличный 👉👍,5,0,great 👉👍,,,,,,
d536b22b-b3e7-44ed-8805-ac8852b8733b,Abdurrahman Abdurrahman,https://play-lh.googleusercontent.com/a/AItbvmkHVNkTbbEQPmQSBxSMpXYUwEtPpFazr7UhQrdF=mo,Aplikasinya bagus banget.,5,0,The app is really good.,,,,,,
c9db27de-235e-4f10-ae87-a64f2d47854d,Agnieszka Drozdek,https://play-lh.googleusercontent.com/a/AItbvmkwsIZK1qzInYdMwnSCFing-AwSClIQhllIzvPO=mo,Bardzo fajny zegar,5,0,A very cool clock,,,,,,
da8f447c-7498-4952-bec0-4431022943b1,Rosanna Trevisan,https://play-lh.googleusercontent.com/a-/AFdZucp9RcxRePHiMebg6VjxRBHUjTMcuZ3q3yh1VECFug,Bello !,4,0,Bello !,,,,,,
14180310-34a0-46bc-8608-3491495990bb,kimya kimyayi,https://play-lh.googleusercontent.com/a/AItbvmnBbK26s6e64dvRYUaNZb414mjPwPo-z3en4Q5R=mo,عالی دست شما درد نکنه,5,0,"Great, don't hurt your hand",,,,,,
346733ca-180e-4286-87ef-9451768c91a0,Antonio Fuentes,https://play-lh.googleusercontent.com/a/AItbvmkGPjlNZCgHMsJvIt5eaMm_7p0BKTcjjyEa21RH=mo,Pequeñ,5,0,small,,,,,,
8f012139-5d9e-4eba-bd7f-fbc68625044b,Bill Gallo,https://play-lh.googleusercontent.com/a/AItbvml1sIaxgq-V7zdYzwmtK5lVmMYGr05ixBE8VEL2=mo,I love this clock ⏰,5,0,I love this clock ⏰,,,,,,
9155b540-c674-4569-9e5d-2d57124987af,Wilfredo Estraño,https://play-lh.googleusercontent.com/a/AItbvmnofpPd1YSPp7eqbfIFv5ilL8yVIMoHU3A2kAOF=mo,Excelente y útil aplicación,5,0,Excellent and useful app,0,1,0,0,0,0
1eadb0fe-be87-4410-883a-0d3dbb878b81,СВАТ,https://play-lh.googleusercontent.com/a-/AFdZucri469oDWHTS-1DvUnXRykNnmkjUByUKghjmBN-qA,"Толковое приложение тянет на 100%🌟🌟🌟🌟🌟👍, респект разработчику 🤝!",5,0,"An intelligent application pulls 100%🌟🌟🌟🌟🌟👍, respect to the developer 🤝!",1,0,0,0,0,0
f379d3d5-a083-4ce6-98ed-ac38f6f9672e,Dario Colamarco,https://play-lh.googleusercontent.com/a-/AFdZucq7tFMVO3GxcT7IvRfPUZbPAUxJtd_wFIwpyDQt,Ottimo,5,0,Optimal,0,0,1,0,0,0
3ab8ddc8-86f6-4069-811b-48ce0e2b4b1b,Елена Сенченко,https://play-lh.googleusercontent.com/a-/AFdZuco2dlBlgSSiYwMwb_jgAKu93Wtc44tFet7jefIv,Очень хорошо правда вылетает исправьте а так приложение хорошее можешь с ним идти в садик в школу в колледж в университет на работу и даже на пенсию либо работником пенсии спасибо я из Казахстана и мне 16 лет и я 11 классе спасибо разработчикам большое спасибо,4,0,"Very good, the truth flies out, fix it, and so the application is good, you can go with it to kindergarten, to school, to college, to university, to work, and even to retire or as a pension worker, thanks I'm from Kazakhstan and I'm 16 years old and I'm in 11th grade thanks to the developers, thank you very much",0,1,0,0,0,1
e511268d-35f0-40d3-bc81-79a65c7fe1b2,Roxana Ordoñez,https://play-lh.googleusercontent.com/a-/AFdZucpqHtOmS9yUWG9ags4KlKlGDmuzXaiF4ghJ1dmw,Excekente,5,0,Excellent,,,,,,
1fa92d9c-0071-46b7-83b7-eda7edcd2635,ابو محمد ال حمد,https://play-lh.googleusercontent.com/a-/AFdZucrVfXINnn4V_zHq-niYjiiHHaxmoMe8Mi-mdgTc9w,جيد,5,0,Good,,,,,,
ca4c30f0-8bbb-40d9-b140-d0f5b41416c0,Juan José Fernandez,https://play-lh.googleusercontent.com/a-/AFdZuco61i02Lid6oTCVgNKagPasTEGkWjO0eKzHbPdNHgc,Excelente..,5,0,Great..,,,,,,
491f6b69-980d-4bc9-ac59-148f3683e9b6,Alberto Arellano,https://play-lh.googleusercontent.com/a/AItbvmlSRSheHXwIcSUkQ0jQuI_0Co6AAuTA96G-dQjh=mo,Super super,5,0,Super super,,,,,,
